word,hamilton_count,madison_count,hamilton_per_1000,madison_per_1000,ratio,difference
light,25,3,0.2211880452285315,0.07320644216691069,3.02142869782174,0.1479816030616208
pennsylvania,25,3,0.2211880452285315,0.07320644216691069,3.02142869782174,0.1479816030616208
composed,25,3,0.2211880452285315,0.07320644216691069,3.02142869782174,0.1479816030616208
existence,36,7,0.3185107851290853,0.1708150317227916,1.8646531392271308,0.1476957534062937
produced,11,10,0.09732273990055386,0.2440214738897023,0.3988285881124697,0.14669873398914846
interests,69,31,0.6104790048307469,0.7564665690580772,0.8070138586440002,0.14598756422733028
till,22,2,0.19464547980110772,0.04880429477794045,3.9882858811246975,0.14584118502316726
direction,22,2,0.19464547980110772,0.04880429477794045,3.9882858811246975,0.14584118502316726
expressly,14,11,0.12386530532797763,0.2684236212786725,0.46145456475822944,0.14455831595069485
force,77,22,0.681259179303877,0.536847242557345,1.269000053085131,0.14441193674653208
cognizance,19,1,0.16810291437368394,0.024402147388970227,6.888857431033569,0.1437007669847137
requisitions,19,1,0.16810291437368394,0.024402147388970227,6.888857431033569,0.1437007669847137
combination,19,1,0.16810291437368394,0.024402147388970227,6.888857431033569,0.1437007669847137
sufficient,39,20,0.3450533505565091,0.4880429477794046,0.7070143152902871,0.1429895972228955
second,28,16,0.24773061065595525,0.3904343582235236,0.6345000265425654,0.14270374756756837
where,86,37,0.7608868755861483,0.9028794533918985,0.8427336259870367,0.14199257780575014
total,16,0,0.14156034894626016,0.0,100.0,0.14156034894626016
section,16,0,0.14156034894626016,0.0,100.0,0.14156034894626016
ill,16,0,0.14156034894626016,0.0,100.0,0.14156034894626016
apply,16,0,0.14156034894626016,0.0,100.0,0.14156034894626016
conclude,16,0,0.14156034894626016,0.0,100.0,0.14156034894626016
inferior,27,4,0.238883088846814,0.0976085895558809,2.44735724523561,0.1412744992909331
species,27,4,0.238883088846814,0.0976085895558809,2.44735724523561,0.1412744992909331
impossible,27,4,0.238883088846814,0.0976085895558809,2.44735724523561,0.1412744992909331
supposition,38,8,0.3362058287473679,0.1952171791117618,1.7222143577583922,0.14098864963560606
provisions,31,17,0.27427317608337903,0.4148365056124939,0.6611596915233454,0.14056332952911488
does,31,17,0.27427317608337903,0.4148365056124939,0.6611596915233454,0.14056332952911488
least,60,16,0.5308513085484755,0.3904343582235236,1.359642914019783,0.14041695032495188
admitted,20,13,0.1769504361828252,0.317227916056613,0.5578022211363213,0.1402774798737878
certainly,24,3,0.21234052341939022,0.07320644216691069,2.9005715499088702,0.13913408125247953
knowledge,24,3,0.21234052341939022,0.07320644216691069,2.9005715499088702,0.13913408125247953
consider,24,3,0.21234052341939022,0.07320644216691069,2.9005715499088702,0.13913408125247953
render,34,18,0.3008157415108028,0.43923865300146414,0.684857171506261,0.13842291149066133
extensive,23,14,0.20349300161024897,0.3416300634455832,0.5956530861420002,0.13813706183533425
avoid,21,2,0.18579795799196647,0.04880429477794045,3.8070001592553933,0.136993663214026
ground,21,2,0.18579795799196647,0.04880429477794045,3.8070001592553933,0.136993663214026
way,21,2,0.18579795799196647,0.04880429477794045,3.8070001592553933,0.136993663214026
regard,43,10,0.38044343779307416,0.2440214738897023,1.5590572080760179,0.13642196390337186
then,37,19,0.3273583069382266,0.46364080039043437,0.7060601799120276,0.13628249345220778
source,26,15,0.23003556703767275,0.36603221083455345,0.628457169146922,0.1359966437968807
fundamental,15,11,0.13271282713711888,0.2684236212786725,0.49441560509810295,0.1357107941415536
tend,18,1,0.15925539256454266,0.024402147388970227,6.526285987294959,0.13485324517557243
rulers,18,1,0.15925539256454266,0.024402147388970227,6.526285987294959,0.13485324517557243
hazard,18,1,0.15925539256454266,0.024402147388970227,6.526285987294959,0.13485324517557243
wants,18,1,0.15925539256454266,0.024402147388970227,6.526285987294959,0.13485324517557243
necessities,18,1,0.15925539256454266,0.024402147388970227,6.526285987294959,0.13485324517557243
tendency,29,5,0.25657813246509653,0.12201073694485115,2.102914373683931,0.13456739552024538
use,40,9,0.3539008723656504,0.21961932650073207,1.6114286388382613,0.1342815458649183
further,29,16,0.25657813246509653,0.3904343582235236,0.6571607417762285,0.1338562257584271
assembly,18,12,0.15925539256454266,0.29282576866764276,0.5438571656079132,0.1335703761031001
influence,84,25,0.7431918319678659,0.6100536847242557,1.2182400509617257,0.13313814724361017
lands,15,0,0.13271282713711888,0.0,100.0,0.13271282713711888
3,26,4,0.23003556703767275,0.0976085895558809,2.3567143843009575,0.13242697748179183
take,48,12,0.42468104683878044,0.29282576866764276,1.4502857749544351,0.13185527817113768
continue,10,9,0.0884752180914126,0.21961932650073207,0.4028571597095653,0.13114410840931948
protection,10,9,0.0884752180914126,0.21961932650073207,0.4028571597095653,0.13114410840931948
longer,10,9,0.0884752180914126,0.21961932650073207,0.4028571597095653,0.13114410840931948
thought,23,3,0.20349300161024897,0.07320644216691069,2.7797144019960007,0.13028655944333828
exclusive,23,3,0.20349300161024897,0.07320644216691069,2.7797144019960007,0.13028655944333828
himself,34,7,0.3008157415108028,0.1708150317227916,1.761061298158957,0.1300007097880112
operations,20,2,0.1769504361828252,0.04880429477794045,3.6257144373860886,0.12814614140488473
aid,20,2,0.1769504361828252,0.04880429477794045,3.6257144373860886,0.12814614140488473
original,20,2,0.1769504361828252,0.04880429477794045,3.6257144373860886,0.12814614140488473
utility,20,2,0.1769504361828252,0.04880429477794045,3.6257144373860886,0.12814614140488473
called,20,2,0.1769504361828252,0.04880429477794045,3.6257144373860886,0.12814614140488473
forward,20,2,0.1769504361828252,0.04880429477794045,3.6257144373860886,0.12814614140488473
arising,20,2,0.1769504361828252,0.04880429477794045,3.6257144373860886,0.12814614140488473
applicable,20,2,0.1769504361828252,0.04880429477794045,3.6257144373860886,0.12814614140488473
impracticable,20,2,0.1769504361828252,0.04880429477794045,3.6257144373860886,0.12814614140488473
duration,31,6,0.27427317608337903,0.14641288433382138,1.8732857926494788,0.12786029174955765
expected,31,6,0.27427317608337903,0.14641288433382138,1.8732857926494788,0.12786029174955765
hand,27,15,0.238883088846814,0.36603221083455345,0.6526285987294959,0.12714912198773945
spirit,64,18,0.5662413957850406,0.43923865300146414,1.2891429110706092,0.12700274278357648
provide,16,11,0.14156034894626016,0.2684236212786725,0.5273766454379766,0.12686327233241232
world,16,11,0.14156034894626016,0.2684236212786725,0.5273766454379766,0.12686327233241232
appellate,17,1,0.1504078707554014,0.024402147388970227,6.163714543556351,0.12600572336643118
clear,17,1,0.1504078707554014,0.024402147388970227,6.163714543556351,0.12600572336643118
raised,17,1,0.1504078707554014,0.024402147388970227,6.163714543556351,0.12600572336643118
consequence,28,5,0.24773061065595525,0.12201073694485115,2.0304000849362094,0.1257198737111041
amount,28,5,0.24773061065595525,0.12201073694485115,2.0304000849362094,0.1257198737111041
give,61,17,0.5396988303576168,0.4148365056124939,1.3009916510620667,0.12486232474512288
now,61,17,0.5396988303576168,0.4148365056124939,1.3009916510620667,0.12486232474512288
power,403,141,3.5655512890839276,3.440702781844802,1.036285757635882,0.12484850723912544
mean,19,12,0.16810291437368394,0.29282576866764276,0.5740714525861307,0.12472285429395882
markets,14,0,0.12386530532797763,0.0,100.0,0.12386530532797763
forces,14,0,0.12386530532797763,0.0,100.0,0.12386530532797763
affect,14,0,0.12386530532797763,0.0,100.0,0.12386530532797763
recourse,14,0,0.12386530532797763,0.0,100.0,0.12386530532797763
success,25,4,0.2211880452285315,0.0976085895558809,2.2660715233663056,0.12357945567265059
calculated,25,4,0.2211880452285315,0.0976085895558809,2.2660715233663056,0.12357945567265059
admit,36,8,0.3185107851290853,0.1952171791117618,1.6315714968237398,0.1232936060173235
requisite,36,8,0.3185107851290853,0.1952171791117618,1.6315714968237398,0.1232936060173235
suppose,36,8,0.3185107851290853,0.1952171791117618,1.6315714968237398,0.1232936060173235
last,58,16,0.5131562649301931,0.3904343582235236,1.314321483552457,0.12272190670666944
effectual,11,9,0.09732273990055386,0.21961932650073207,0.4431428756805219,0.12229658660017821
precise,22,3,0.19464547980110772,0.07320644216691069,2.6588572540831312,0.12143903763419703
arguments,22,3,0.19464547980110772,0.07320644216691069,2.6588572540831312,0.12143903763419703
observed,22,3,0.19464547980110772,0.07320644216691069,2.6588572540831312,0.12143903763419703
rules,25,14,0.2211880452285315,0.3416300634455832,0.6474490066760872,0.12044201821705172
concurrence,14,10,0.12386530532797763,0.2440214738897023,0.5076000212340523,0.12015616856172467
possibility,19,2,0.16810291437368394,0.04880429477794045,3.4444287155167843,0.11929861959574348
information,19,2,0.16810291437368394,0.04880429477794045,3.4444287155167843,0.11929861959574348
numbers,19,2,0.16810291437368394,0.04880429477794045,3.4444287155167843,0.11929861959574348
responsibility,19,2,0.16810291437368394,0.04880429477794045,3.4444287155167843,0.11929861959574348
attended,19,2,0.16810291437368394,0.04880429477794045,3.4444287155167843,0.11929861959574348
full,30,6,0.26542565427423775,0.14641288433382138,1.8128572186930438,0.11901276994041637
mutual,17,11,0.1504078707554014,0.2684236212786725,0.56033768577785,0.11801575052327107
during,17,11,0.1504078707554014,0.2684236212786725,0.56033768577785,0.11801575052327107
proper,96,30,0.8493620936775609,0.7320644216691069,1.160228619963548,0.11729767200845398
imagine,16,1,0.14156034894626016,0.024402147388970227,5.801143099817742,0.11715820155728993
scheme,16,1,0.14156034894626016,0.024402147388970227,5.801143099817742,0.11715820155728993
inclined,16,1,0.14156034894626016,0.024402147388970227,5.801143099817742,0.11715820155728993
usual,16,1,0.14156034894626016,0.024402147388970227,5.801143099817742,0.11715820155728993
similar,27,5,0.238883088846814,0.12201073694485115,1.9578857961884875,0.11687235190196285
wholly,20,12,0.1769504361828252,0.29282576866764276,0.604285739564348,0.11587533248481757
vigor,13,0,0.11501778351883638,0.0,100.0,0.11501778351883638
room,13,0,0.11501778351883638,0.0,100.0,0.11501778351883638
pretense,13,0,0.11501778351883638,0.0,100.0,0.11501778351883638
pernicious,13,0,0.11501778351883638,0.0,100.0,0.11501778351883638
relative,13,0,0.11501778351883638,0.0,100.0,0.11501778351883638
juries,13,0,0.11501778351883638,0.0,100.0,0.11501778351883638
vacancies,13,0,0.11501778351883638,0.0,100.0,0.11501778351883638
revenues,13,0,0.11501778351883638,0.0,100.0,0.11501778351883638
argument,24,4,0.21234052341939022,0.0976085895558809,2.1754286624316532,0.11473193386350931
justice,34,17,0.3008157415108028,0.4148365056124939,0.7251428874772176,0.1140207641016911
likely,57,16,0.5043087431210518,0.3904343582235236,1.291660768318794,0.11387438489752816
limits,23,13,0.20349300161024897,0.317227916056613,0.6414725543067694,0.11373491444636402
zeal,12,9,0.10617026170969511,0.21961932650073207,0.4834285916514784,0.11344906479103696
punishment,21,3,0.18579795799196647,0.07320644216691069,2.5380001061702617,0.11259151582505578
safely,21,3,0.18579795799196647,0.07320644216691069,2.5380001061702617,0.11259151582505578
ourselves,21,3,0.18579795799196647,0.07320644216691069,2.5380001061702617,0.11259151582505578
declare,21,3,0.18579795799196647,0.07320644216691069,2.5380001061702617,0.11259151582505578
support,43,11,0.38044343779307416,0.2684236212786725,1.4173247346145619,0.11201981651440168
perhaps,43,11,0.38044343779307416,0.2684236212786725,1.4173247346145619,0.11201981651440168
popular,26,14,0.23003556703767275,0.3416300634455832,0.6733469669431307,0.11159449640791047
founded,26,14,0.23003556703767275,0.3416300634455832,0.6733469669431307,0.11159449640791047
supreme,65,19,0.5750889175941819,0.46364080039043437,1.240375991737346,0.11144811720374753
representation,15,10,0.13271282713711888,0.2440214738897023,0.5438571656079132,0.11130864675258342
case,95,39,0.8405145718684197,0.9516837481698389,0.8831868501325087,0.1111691763014192
wars,18,2,0.15925539256454266,0.04880429477794045,3.2631429936474796,0.1104510977866022
separation,18,2,0.15925539256454266,0.04880429477794045,3.2631429936474796,0.1104510977866022
connecticut,18,2,0.15925539256454266,0.04880429477794045,3.2631429936474796,0.1104510977866022
reasoning,18,2,0.15925539256454266,0.04880429477794045,3.2631429936474796,0.1104510977866022
proposition,18,2,0.15925539256454266,0.04880429477794045,3.2631429936474796,0.1104510977866022
appearance,18,2,0.15925539256454266,0.04880429477794045,3.2631429936474796,0.1104510977866022
tax,18,2,0.15925539256454266,0.04880429477794045,3.2631429936474796,0.1104510977866022
doubt,29,6,0.25657813246509653,0.14641288433382138,1.7524286447366093,0.11016524813127515
cause,29,6,0.25657813246509653,0.14641288433382138,1.7524286447366093,0.11016524813127515
proportion,51,23,0.4512236122662043,0.5612493899463152,0.8039627665508283,0.11002577768011096
better,40,10,0.3539008723656504,0.2440214738897023,1.4502857749544351,0.10987939847594808
exercised,18,11,0.15925539256454266,0.2684236212786725,0.5932987261177236,0.10916822871412982
expect,15,1,0.13271282713711888,0.024402147388970227,5.438571656079132,0.10831067974814865
others,43,20,0.38044343779307416,0.4880429477794046,0.7795286040380089,0.10759950998633044
partial,21,12,0.18579795799196647,0.29282576866764276,0.6345000265425654,0.1070278106756763
examined,10,8,0.0884752180914126,0.1952171791117618,0.45321430467326107,0.10674196102034922
bound,10,8,0.0884752180914126,0.1952171791117618,0.45321430467326107,0.10674196102034922
avarice,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
disadvantages,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
contribute,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
weakness,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
preventing,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
occasional,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
association,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
enterprise,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
habits,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
moderate,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
destruction,12,0,0.10617026170969511,0.0,100.0,0.10617026170969511
sovereign,23,4,0.20349300161024897,0.0976085895558809,2.084785801497001,0.10588441205436806
armies,34,8,0.3008157415108028,0.1952171791117618,1.5409286358890877,0.105598562399041
truth,45,12,0.39813848141135666,0.29282576866764276,1.359642914019783,0.1053127127437139
nation,56,16,0.4954612213119105,0.3904343582235236,1.2690000530851309,0.10502686308838688
sovereignty,13,9,0.11501778351883638,0.21961932650073207,0.523714307622435,0.1046015429818957
maxim,13,9,0.11501778351883638,0.21961932650073207,0.523714307622435,0.1046015429818957
frequent,13,9,0.11501778351883638,0.21961932650073207,0.523714307622435,0.1046015429818957
political,71,30,0.6281740484490294,0.7320644216691069,0.8580857501813741,0.10389037322007755
come,20,3,0.1769504361828252,0.07320644216691069,2.417142958257392,0.1037439940159145
constitutional,49,22,0.4335285686479217,0.536847242557345,0.8075454883269017,0.10331867390942323
instance,42,11,0.37159591598393293,0.2684236212786725,1.3843636942746886,0.10317229470526046
long,53,15,0.4689186558844868,0.36603221083455345,1.2810857678764178,0.10288644504993333
councils,27,14,0.238883088846814,0.3416300634455832,0.6992449272101741,0.10274697459876922
reason,64,19,0.5662413957850406,0.46364080039043437,1.221293284172156,0.10260059539460625
british,16,10,0.14156034894626016,0.2440214738897023,0.5801143099817742,0.10246112494344214
business,17,2,0.1504078707554014,0.04880429477794045,3.0818572717781754,0.10160357597746095
leave,17,2,0.1504078707554014,0.04880429477794045,3.0818572717781754,0.10160357597746095
genius,17,2,0.1504078707554014,0.04880429477794045,3.0818572717781754,0.10160357597746095
hardly,17,2,0.1504078707554014,0.04880429477794045,3.0818572717781754,0.10160357597746095
extend,28,6,0.24773061065595525,0.14641288433382138,1.6920000707801743,0.10131772632213387
immediate,39,10,0.3450533505565091,0.2440214738897023,1.4140286305805743,0.1010318766668068
like,41,19,0.36274839417479166,0.46364080039043437,0.7823910101727874,0.10089240621564272
open,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
respecting,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
navigation,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
admiralty,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
presume,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
loss,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
maxims,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
collection,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
inconvenience,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
abuse,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
station,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
imagined,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
tranquillity,14,1,0.12386530532797763,0.024402147388970227,5.0760002123405235,0.0994631579390074
regulation,22,12,0.19464547980110772,0.29282576866764276,0.6647143135207828,0.09818028886653504
scale,11,8,0.09732273990055386,0.1952171791117618,0.4985357351405872,0.09789443921120795
spring,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
imposition,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
rate,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
constant,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
feelings,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
rational,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
systems,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
compose,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
cooperation,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
day,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
keeping,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
destitute,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
determining,11,0,0.09732273990055386,0.0,100.0,0.09732273990055386
observation,22,4,0.19464547980110772,0.0976085895558809,1.9941429405623488,0.09703689024522681
judge,22,4,0.19464547980110772,0.0976085895558809,1.9941429405623488,0.09703689024522681
negative,22,4,0.19464547980110772,0.0976085895558809,1.9941429405623488,0.09703689024522681
however,58,25,0.5131562649301931,0.6100536847242557,0.8411657494735725,0.09689741979406263
council,36,17,0.3185107851290853,0.4148365056124939,0.7677983514464657,0.0963257204834086
simple,19,3,0.16810291437368394,0.07320644216691069,2.2962858103445227,0.09489647220677325
generally,30,7,0.26542565427423775,0.1708150317227916,1.5538776160226089,0.09461062255144614
army,41,11,0.36274839417479166,0.2684236212786725,1.351402653934815,0.09432477289611918
house,39,18,0.3450533505565091,0.43923865300146414,0.7855714614336523,0.09418530244495504
manner,52,15,0.4600711340753455,0.36603221083455345,1.256914338293844,0.09403892324079205
respective,17,10,0.1504078707554014,0.2440214738897023,0.6163714543556349,0.0936136031343009
common,75,31,0.6635641356855945,0.7564665690580772,0.8771889767869567,0.09290243337248272
enemies,16,2,0.14156034894626016,0.04880429477794045,2.900571549908871,0.0927560541683197
hope,16,2,0.14156034894626016,0.04880429477794045,2.900571549908871,0.0927560541683197
strength,27,6,0.238883088846814,0.14641288433382138,1.6315714968237396,0.09247020451299262
direct,27,6,0.238883088846814,0.14641288433382138,1.6315714968237396,0.09247020451299262
security,71,22,0.6281740484490294,0.536847242557345,1.1701169320655103,0.0913268058916844
liberty,78,32,0.6901067011130182,0.7808687164470473,0.883767894112859,0.09076201533402906
heretofore,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
obtain,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
extraordinary,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
politics,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
unite,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
despotism,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
reasonably,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
judicious,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
bad,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
expedients,13,1,0.11501778351883638,0.024402147388970227,4.713428768601915,0.09061563612986615
regulations,24,5,0.21234052341939022,0.12201073694485115,1.7403429299453221,0.09032978647453907
advantage,45,20,0.39813848141135666,0.4880429477794046,0.8157857484118698,0.08990446636804794
consuls,12,8,0.10617026170969511,0.1952171791117618,0.5438571656079133,0.0890469174020667
quarter,12,8,0.10617026170969511,0.1952171791117618,0.5438571656079133,0.0890469174020667
necessity,79,25,0.6989542229221595,0.6100536847242557,1.1457257622140038,0.08890053819790378
system,79,25,0.6989542229221595,0.6100536847242557,1.1457257622140038,0.08890053819790378
intention,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
absurd,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
invasions,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
prosecution,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
double,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
merchant,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
intelligent,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
entertain,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
opponents,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
anarchy,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
avoided,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
acknowledge,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
observe,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
leading,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
province,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
presumption,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
reverse,10,0,0.0884752180914126,0.0,100.0,0.0884752180914126
expedient,21,4,0.18579795799196647,0.0976085895558809,1.9035000796276966,0.08818936843608556
credit,21,4,0.18579795799196647,0.0976085895558809,1.9035000796276966,0.08818936843608556
difficulty,32,8,0.2831206978925203,0.1952171791117618,1.4502857749544356,0.0879035187807585
having,32,8,0.2831206978925203,0.1952171791117618,1.4502857749544356,0.0879035187807585
numerous,37,17,0.3273583069382266,0.4148365056124939,0.7891260834310897,0.08747819867426732
remarked,15,9,0.13271282713711888,0.21961932650073207,0.604285739564348,0.0869064993636132
effects,15,9,0.13271282713711888,0.21961932650073207,0.604285739564348,0.0869064993636132
concerning,15,9,0.13271282713711888,0.21961932650073207,0.604285739564348,0.0869064993636132
another,84,34,0.7431918319678659,0.8296730112249878,0.8957647433542101,0.08648117925712195
objects,73,30,0.645869092067312,0.7320644216691069,0.8822571797639482,0.08619532960179488
substitute,18,3,0.15925539256454266,0.07320644216691069,2.175428662431653,0.08604895039763197
project,18,3,0.15925539256454266,0.07320644216691069,2.175428662431653,0.08604895039763197
examination,18,3,0.15925539256454266,0.07320644216691069,2.175428662431653,0.08604895039763197
navy,18,3,0.15925539256454266,0.07320644216691069,2.175428662431653,0.08604895039763197
reasons,29,7,0.25657813246509653,0.1708150317227916,1.5020816954885223,0.08576310074230492
independent,40,11,0.3539008723656504,0.2684236212786725,1.3184416135949413,0.0854772510869779
publius,51,15,0.4512236122662043,0.36603221083455345,1.23274290871127,0.08519140143165083
right,62,19,0.5485463521667581,0.46364080039043437,1.1831278690417761,0.0849055517763237
country,73,23,0.645869092067312,0.5612493899463152,1.150770234474715,0.08461970212099679
preserve,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
contain,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
increased,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
solid,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
desire,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
operate,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
indispensable,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
appointing,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
connection,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
believe,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
prescribe,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
industry,15,2,0.13271282713711888,0.04880429477794045,2.719285828039566,0.08390853235917842
single,65,27,0.5750889175941819,0.6588579795021962,0.872857179370725,0.08376906190801425
merely,26,6,0.23003556703767275,0.14641288433382138,1.5711429228673048,0.08362268270385137
result,37,10,0.3273583069382266,0.2440214738897023,1.3415143418328526,0.0833368330485243
mankind,21,11,0.18579795799196647,0.2684236212786725,0.6921818471373443,0.08262566328670601
questions,21,11,0.18579795799196647,0.2684236212786725,0.6921818471373443,0.08262566328670601
drawn,21,11,0.18579795799196647,0.2684236212786725,0.6921818471373443,0.08262566328670601
next,21,11,0.18579795799196647,0.2684236212786725,0.6921818471373443,0.08262566328670601
urged,10,7,0.0884752180914126,0.1708150317227916,0.5179592053408697,0.08233981363137902
structure,10,7,0.0884752180914126,0.1708150317227916,0.5179592053408697,0.08233981363137902
bear,10,7,0.0884752180914126,0.1708150317227916,0.5179592053408697,0.08233981363137902
following,10,7,0.0884752180914126,0.1708150317227916,0.5179592053408697,0.08233981363137902
shall,172,59,1.5217737511722966,1.4397266959492434,1.0569879376786564,0.08204705522305322
ought,159,61,1.4067559676534602,1.488530990727184,0.9450632713842426,0.08177502307372375
tried,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
corrupt,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
press,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
fear,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
favorite,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
desirable,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
concerns,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
involve,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
economy,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
wise,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
subsequent,12,1,0.10617026170969511,0.024402147388970227,4.3508573248633065,0.08176811432072488
increase,23,5,0.20349300161024897,0.12201073694485115,1.6678286411976004,0.08148226466539782
impeachments,23,5,0.20349300161024897,0.12201073694485115,1.6678286411976004,0.08148226466539782
fall,23,5,0.20349300161024897,0.12201073694485115,1.6678286411976004,0.08148226466539782
care,23,5,0.20349300161024897,0.12201073694485115,1.6678286411976004,0.08148226466539782
whom,34,9,0.3008157415108028,0.21961932650073207,1.369714343012522,0.08119641501007074
objections,24,12,0.21234052341939022,0.29282576866764276,0.7251428874772176,0.08048524524825254
express,13,8,0.11501778351883638,0.1952171791117618,0.5891785960752394,0.08019939559292544
history,13,8,0.11501778351883638,0.1952171791117618,0.5891785960752394,0.08019939559292544
independence,20,4,0.1769504361828252,0.0976085895558809,1.8128572186930443,0.07934184662694428
peculiar,20,4,0.1769504361828252,0.0976085895558809,1.8128572186930443,0.07934184662694428
energy,20,4,0.1769504361828252,0.0976085895558809,1.8128572186930443,0.07934184662694428
temporary,20,4,0.1769504361828252,0.0976085895558809,1.8128572186930443,0.07934184662694428
disposition,31,8,0.27427317608337903,0.1952171791117618,1.4049643444871092,0.07905599697161722
magistrate,53,16,0.4689186558844868,0.3904343582235236,1.2010179073841418,0.07848429766096315
